2023/12/12 08:21:20:415892 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:21:23:441088 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:21:26:463342 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:21:29:484777 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:21:32:502685 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:21:35:539226 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:21:38:576056 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:21:41:597831 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:21:44:614994 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:21:47:634905 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:21:50:677810 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:21:53:693456 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:21:56:722634 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:21:59:758702 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:22:02:797111 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:22:05:818932 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:22:08:841902 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:22:11:863081 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:22:14:887438 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:22:17:912265 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:22:20:933103 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:22:23:957137 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:22:26:979272 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:22:29:996302 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:22:33:024056 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:22:36:049978 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:22:39:070764 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:22:42:096235 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:22:45:111034 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:22:48:131909 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:22:51:151102 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:22:54:180178 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:22:57:202925 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:00:227141 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:03:250507 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:06:292512 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:09:312003 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:12:340206 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:15:366600 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:18:391944 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:21:411846 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:24:448998 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:27:484302 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:30:515256 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:33:558952 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:36:578428 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:39:609644 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:42:638164 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:45:659651 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:48:683372 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:51:720509 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:54:738367 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:23:57:771805 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:00:793596 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:03:819813 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:06:842799 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:09:869196 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:12:890989 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:15:916757 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:18:937763 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:21:961262 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:24:986274 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:28:003630 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:31:026266 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:34:051360 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:37:074771 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:40:102481 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:43:122759 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:46:153651 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:49:170881 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:52:192558 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:55:217733 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:24:58:238003 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:01:264824 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:04:292580 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:07:334288 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:10:353160 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:13:371368 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:16:396647 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:19:422173 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:22:445865 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:25:483335 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:28:502299 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:31:540454 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:34:570624 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:37:587958 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:40:607221 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:43:642838 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:46:664086 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:49:687219 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:52:705811 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:55:728064 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:25:58:745852 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:01:769115 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:04:808454 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:07:828123 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:10:857439 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:13:877124 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:16:904648 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:19:926352 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:22:949012 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:25:969715 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:28:986092 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:32:004833 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:35:024329 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:38:045129 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:41:065905 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:44:083518 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:47:101393 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:50:128629 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:53:150439 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:56:176942 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:26:59:195271 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:02:215942 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:05:242598 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:08:263991 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:11:286951 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:14:315794 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:17:343744 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:20:364728 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:23:392924 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:26:423682 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:29:453707 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:32:477212 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:35:504819 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:38:528686 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:41:548501 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:44:572951 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:47:602521 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:50:630217 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:53:660067 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:56:687855 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:27:59:714044 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:28:02:734319 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:28:05:751923 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:28:08:782822 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:28:11:800206 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:28:14:817871 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:28:17:838587 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:28:20:854846 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:28:23:885891 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:28:26:914542 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:28:29:930392 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:28:32:950052 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:28:35:980389 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:28:39:009856 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:28:42:037117 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:28:45:064645 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:28:48:088648 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:28:51:106194 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:28:54:123521 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:28:57:140411 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:00:156815 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:03:187243 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:06:205033 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:09:224001 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:12:254683 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:15:278743 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:18:306835 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:21:336100 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:24:356692 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:27:387124 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:30:418051 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:33:448590 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:36:464829 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:39:481042 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:42:512013 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:45:528334 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:48:559553 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:51:577935 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:54:605071 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:29:57:622636 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:00:652612 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:03:676342 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:06:692688 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:09:723353 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:12:752919 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:15:781100 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:18:811543 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:21:838682 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:24:870687 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:27:901288 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:30:919277 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:33:948323 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:36:979001 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:40:007893 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:43:026163 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:46:055943 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:49:084930 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:52:114380 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:55:142203 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:30:58:169087 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:01:195780 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:04:214311 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:07:232324 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:10:263427 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:13:284955 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:16:313542 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:19:332540 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:22:347624 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:25:370798 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:28:399164 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:31:419815 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:34:451218 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:37:469860 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:40:486074 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:43:503624 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:46:533571 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:49:560782 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:52:590765 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:55:621325 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:31:58:647571 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:01:675751 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:04:700753 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:07:725790 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:10:751817 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:13:778590 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:16:808454 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:19:838918 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:22:870044 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:25:885995 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:28:916501 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:31:932760 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:34:954508 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:37:984533 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:41:012220 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:44:042466 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:47:071635 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:50:088881 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:53:108808 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:56:125556 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:32:59:144507 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:02:171599 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:05:186339 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:08:207839 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:11:234824 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:14:264445 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:17:282820 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:20:312552 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:23:329041 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:26:345310 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:29:363609 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:32:394233 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:35:413019 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:38:432741 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:41:449094 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:44:479737 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:47:509895 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:50:526203 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:53:544657 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:56:570257 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:33:59:597129 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:34:02:628502 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:34:05:658330 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:34:08:689367 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:34:11:715799 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:34:14:741742 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:34:17:770912 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:34:20:794087 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:34:23:811376 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:34:26:839818 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:34:29:866870 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:34:32:891639 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:34:35:907438 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:34:38:924030 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:34:41:951158 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:34:44:967696 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:34:47:993113 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:34:51:008832 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:34:54:028205 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:34:57:048080 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:35:00:078904 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:35:03:107606 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:35:06:138750 : camera not connected:
Lib: XMLRPC Timeout - can you `ping' the sensor?
2023/12/12 08:35:09:157298 : camera not connected:
